"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-09",,,"0.03",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-10",,,"0.05",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-11",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-12",,,"0.01",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-13",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-14",,,"0.30",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-15",,,"0.40",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-16",,,"0.50",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-17",,,"0.06",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-18",,,"0.44",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-19",,,"0.10",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-20",,,"0.02",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-21",,,"0.09",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-22",,,"0.10",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-23",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-24",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-25",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-26",,,"0.29",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-27",,,"0.17",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-28",,,"0.01",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-02-29",,,"1.12",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-01",,,"1.15",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-02",,,"0.97",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-03",,,"0.20",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-04",,,"0.25",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-05",,,"0.65",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-06",,,"0.05",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-07",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-08",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-09",,,"0.05",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-10",,,"0.18",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-11",,,"0.25",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-12",,,"0.28",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-13",,,"0.11",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-14",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-15",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-16",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-17",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-18",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-19",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-20",,,"0.02",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-21",,,"0.03",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-22",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-23",,,"0.12",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-24",,,"0.17",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-25",,,"0.05",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-26",,,"0.10",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-27",,,"0.10",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-28",,,"0.61",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-29",,,"0.13",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-30",,,"0.02",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-03-31",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-01",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-02",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-03",,,"0.07",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-04",,,"0.03",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-05",,,"0.05",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-06",,,"0.08",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-07",,,"0.23",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-08",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-09",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-10",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-11",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-12",,,"0.02",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-13",,,"0.01",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-14",,,"0.36",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-15",,,"0.01",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-16",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-17",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-18",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-19",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-20",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-21",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-22",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-23",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-24",,,"0.00","0.0",
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-25",,,"0.06",,
"US1ORDG0049","SUTHERLIN 0.1 ESE, OR US","43.388084","-123.312423","156.7","2024-04-26",,,"0.32",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-01",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-02",,,"0.06",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-03",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-04",,,"0.22",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-05",,,"0.12",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-06",,,"0.69",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-07",,,"0.54",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-08",,,"0.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-09",,,"0.42",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-10",,,"1.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-11",,,"0.26",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-12",,,"0.37",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-13",,,"1.03",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-14",,,"1.11",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-15",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-16",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-17",,,"0.80",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-18",,,"0.79",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-19",,,"0.05",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-20",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-21",,,"0.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-22",,,"0.30",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-23",,,"0.14",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-24",,,"0.19",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-25",,,"0.53",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-26",,,"0.35",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-27",,,"0.53",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-28",,,"0.33",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-29",,,"0.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-30",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-01-31",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-01",,,"0.05",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-02",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-03",,,"0.00",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-04",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-05",,,"0.41",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-07","    2","0.39",,,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-08",,,"0.06",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-09",,,"0.06",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-10",,,"0.05",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-11",,,"0.00",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-12",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-14",,,"0.33",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-15",,,"0.41",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-16",,,"0.55",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-17",,,"0.18",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-18",,,"0.32",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-19",,,"0.07",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-20",,,"0.03",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-21",,,"0.11",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-22",,,"0.09",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-23",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-24",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-25",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-26",,,"0.30",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-27",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-28",,,"0.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-02-29",,,"1.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-01",,,"1.47",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-02",,,"1.36",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-03",,,"0.18",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-04",,,"0.34",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-05",,,"0.85","0.7",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-06",,,"0.08",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-07",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-08",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-09",,,"0.04",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-10",,,"0.13",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-11",,,"0.31",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-12",,,"0.29",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-13",,,"0.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-14",,,"0.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-15",,,"0.00","0.0",
