"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-16",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-18",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-19",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-20",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-21",,,"0.03",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-22",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-23",,,"0.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-24",,,"0.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-25",,,"0.06",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-26",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-27",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-28",,,"0.63",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-29",,,"0.24",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-30",,,"0.02",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-03-31",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-02",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-03",,,"0.06",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-04",,,"0.10",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-05",,,"0.08",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-06",,,"0.05",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-07",,,"0.16",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-08",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-09",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-10",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-11",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-12",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-13",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-14",,,"0.39",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-15",,,"0.01",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-16",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-17",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-18",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-19",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-20",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-21",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-22",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-23",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-24",,,"0.00","0.0",
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-25",,,"0.04",,
"US1ORDG0057","SUTHERLIN 2.0 ESE, OR US","43.381868","-123.276662","214.9","2024-04-26",,,"0.34",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-01",,,"0.10","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-02",,,"0.07","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-03",,,"0.22","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-04",,,"0.22","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-05",,,"0.32","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-06",,,"0.58","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-07",,,"0.15","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-08",,,"0.43","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-09",,,"1.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-10",,,"0.21","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-11",,,"0.38","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-12",,,"0.94","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-13",,,"1.14","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-14",,,"0.02","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-15",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-16",,,"0.76","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-17",,,"0.60","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-18",,,"0.19","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-19",,,"0.01","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-20",,,"0.23","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-21",,,"0.28","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-22",,,"0.18","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-23",,,"0.18","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-24",,,"0.42","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-25",,,"0.42","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-26",,,"0.63","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-27",,,"0.47","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-28",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-29",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-30",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-01-31",,,"0.05","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-01",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-02",,,"0.02","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-03",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-04",,,"0.44","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-05",,,"0.46","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-06",,,"0.14","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-07",,,"0.13","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-08",,,"0.03","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-09",,,"0.06","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-10",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-11",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-12",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-13",,,"0.27","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-14",,,"0.43","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-15",,,"0.56","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-16",,,"0.05","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-17",,,"0.41","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-18",,,"0.10","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-19",,,"0.05","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-20",,,"0.04","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-21",,,"0.04","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-22",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-23",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-24",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-25",,,"0.30","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-26",,,"0.14","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-27",,,"0.02","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-28",,,"0.85","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-02-29",,,"1.02","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-01",,,"1.15","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-02",,,"0.16","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-03",,,"0.28","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-04",,,"0.71","0.5","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-05",,,"0.13","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-06",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-07",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-08",,,"0.06","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-09",,,"0.02","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-10",,,"0.38","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-11",,,"0.33","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-12",,,"0.12","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-13",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-14",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-15",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-16",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-17",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-18",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-19",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-20",,,"0.03","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-21",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-22",,,"0.13","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-23",,,"0.20","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-24",,,"0.06","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-25",,,"0.08","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-26",,,"0.12","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-27",,,"0.61","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-28",,,"0.14","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-29",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-30",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-03-31",,,"0.00","0.0","0.0"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-01",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-02",,,"0.06",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-03",,,"0.03",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-04",,,"0.23",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-05",,,"0.11",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-06",,,"0.08",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-07",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-08",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-09",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-10",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-12",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-13",,,"0.30",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-14",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-15",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-16",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-19",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-20",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-21",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-22",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-23",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-24",,,"0.02",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-25",,,"0.40",,
